epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,22274.3,0.71709,0.36231,0.83461,0.98619,0.98055,0.99378,0.85601,0.58275,0.27876,0.80241,0.00027037,0.00027037,0.00027037
739,22304.4,0.71492,0.36068,0.83733,0.98642,0.98071,0.99381,0.85608,0.58291,0.27882,0.80242,0.00026938,0.00026938,0.00026938
740,22334.4,0.71421,0.35681,0.83092,0.98642,0.98064,0.99381,0.85615,0.58274,0.27872,0.80238,0.00026839,0.00026839,0.00026839
741,22364.5,0.7049,0.35236,0.83154,0.98684,0.98051,0.9938,0.85632,0.58253,0.27883,0.80233,0.0002674,0.0002674,0.0002674
742,22394.7,0.71643,0.35956,0.83373,0.98642,0.98074,0.99382,0.85614,0.58247,0.27877,0.8023,0.00026641,0.00026641,0.00026641
743,22424.8,0.70788,0.35253,0.83573,0.98709,0.98041,0.99383,0.85643,0.58235,0.27902,0.80229,0.00026542,0.00026542,0.00026542
744,22455,0.70745,0.35865,0.8351,0.98702,0.98042,0.99381,0.85629,0.58222,0.27905,0.80227,0.00026443,0.00026443,0.00026443
745,22485,0.70327,0.35545,0.83049,0.98688,0.98058,0.99381,0.85631,0.58226,0.27898,0.80227,0.00026344,0.00026344,0.00026344
746,22515.1,0.70927,0.35307,0.8312,0.9871,0.98042,0.99382,0.85655,0.58222,0.27922,0.80224,0.00026245,0.00026245,0.00026245
747,22545.4,0.72233,0.36173,0.83363,0.98712,0.98037,0.99382,0.85613,0.58226,0.27913,0.80221,0.00026146,0.00026146,0.00026146
748,22575.4,0.70337,0.35323,0.83134,0.98722,0.98047,0.99382,0.85659,0.5822,0.27921,0.80219,0.00026047,0.00026047,0.00026047
749,22605.6,0.70467,0.35317,0.83339,0.98687,0.98051,0.99382,0.85635,0.58206,0.2792,0.80216,0.00025948,0.00025948,0.00025948
750,22635.7,0.71766,0.36101,0.83651,0.98678,0.98087,0.99382,0.8563,0.58191,0.27907,0.80217,0.00025849,0.00025849,0.00025849
751,22665.7,0.70057,0.35131,0.83219,0.98674,0.98062,0.99381,0.85643,0.58163,0.2791,0.80211,0.0002575,0.0002575,0.0002575
752,22695.7,0.70998,0.35439,0.83535,0.98672,0.98058,0.99381,0.85643,0.58151,0.2788,0.80209,0.00025651,0.00025651,0.00025651
753,22725.7,0.6978,0.3491,0.83244,0.98665,0.98079,0.99381,0.85655,0.58158,0.27895,0.80208,0.00025552,0.00025552,0.00025552
754,22755.8,0.70267,0.35419,0.83007,0.98677,0.98084,0.99381,0.85674,0.5815,0.27879,0.80208,0.00025453,0.00025453,0.00025453
755,22786,0.69784,0.35342,0.83073,0.98679,0.98079,0.99381,0.85702,0.58144,0.27887,0.80206,0.00025354,0.00025354,0.00025354
756,22816.2,0.70273,0.3524,0.83034,0.98668,0.98092,0.99381,0.8571,0.58128,0.27871,0.80201,0.00025255,0.00025255,0.00025255
757,22846.3,0.70838,0.35189,0.83227,0.98667,0.98065,0.99381,0.85708,0.58114,0.27841,0.80201,0.00025156,0.00025156,0.00025156
758,22876.4,0.6951,0.3479,0.8301,0.98668,0.98078,0.99382,0.85703,0.58078,0.27871,0.80198,0.00025057,0.00025057,0.00025057
759,22906.5,0.70137,0.35125,0.83055,0.98668,0.98076,0.99382,0.85711,0.58054,0.27868,0.80192,0.00024958,0.00024958,0.00024958
760,22936.7,0.68879,0.34858,0.83139,0.98667,0.98071,0.99383,0.85709,0.58024,0.27871,0.80188,0.00024859,0.00024859,0.00024859
761,22966.8,0.70294,0.35102,0.8323,0.98668,0.98075,0.99383,0.8574,0.58009,0.27863,0.80186,0.0002476,0.0002476,0.0002476
762,22997,0.70034,0.35229,0.82653,0.98678,0.98071,0.99384,0.85769,0.57964,0.27862,0.80181,0.00024661,0.00024661,0.00024661
763,23027.2,0.68773,0.34457,0.82806,0.98677,0.98074,0.99383,0.8577,0.57978,0.27854,0.80179,0.00024562,0.00024562,0.00024562
764,23057.4,0.7007,0.34925,0.83249,0.98677,0.98074,0.99384,0.85791,0.57976,0.27844,0.80175,0.00024463,0.00024463,0.00024463
765,23087.7,0.68074,0.34719,0.8287,0.98677,0.98077,0.99384,0.85769,0.57962,0.27839,0.80171,0.00024364,0.00024364,0.00024364
766,23117.8,0.6928,0.3491,0.8266,0.98672,0.98086,0.99385,0.85734,0.57975,0.27815,0.80169,0.00024265,0.00024265,0.00024265
767,23147.8,0.69381,0.35047,0.82764,0.98645,0.98106,0.99384,0.85769,0.5798,0.2783,0.8017,0.00024166,0.00024166,0.00024166
768,23177.9,0.69647,0.34949,0.83012,0.98646,0.98084,0.99384,0.85774,0.57958,0.27826,0.80165,0.00024067,0.00024067,0.00024067
769,23207.9,0.69714,0.34853,0.82975,0.98657,0.9812,0.99385,0.85773,0.57956,0.2783,0.80162,0.00023968,0.00023968,0.00023968
770,23238,0.69269,0.34554,0.82888,0.9866,0.98124,0.99385,0.85766,0.5795,0.2781,0.8016,0.00023869,0.00023869,0.00023869
771,23268.1,0.68053,0.34402,0.82943,0.98664,0.98122,0.99385,0.85782,0.57976,0.27826,0.80162,0.0002377,0.0002377,0.0002377
772,23298.1,0.68785,0.34624,0.8291,0.98652,0.98111,0.99385,0.8576,0.57987,0.27837,0.80162,0.00023671,0.00023671,0.00023671
773,23328.1,0.68305,0.34644,0.82973,0.98651,0.98115,0.99386,0.85778,0.58009,0.27824,0.80164,0.00023572,0.00023572,0.00023572
774,23358.2,0.69537,0.34902,0.82864,0.98661,0.98113,0.99386,0.85775,0.58008,0.27808,0.80165,0.00023473,0.00023473,0.00023473
775,23388.2,0.68663,0.34561,0.82748,0.98646,0.98115,0.99386,0.8579,0.58008,0.27808,0.80163,0.00023374,0.00023374,0.00023374
776,23418.3,0.69506,0.34964,0.82723,0.98643,0.98129,0.99386,0.85791,0.58021,0.27826,0.80161,0.00023275,0.00023275,0.00023275
777,23448.4,0.66953,0.338,0.82428,0.98645,0.98132,0.99386,0.85769,0.58005,0.27816,0.80158,0.00023176,0.00023176,0.00023176
778,23478.5,0.67216,0.3392,0.82739,0.98646,0.98125,0.99386,0.85767,0.58,0.27848,0.80155,0.00023077,0.00023077,0.00023077
779,23508.6,0.68206,0.3434,0.82698,0.98636,0.98161,0.99387,0.85775,0.58013,0.27839,0.80155,0.00022978,0.00022978,0.00022978
780,23538.6,0.67731,0.34313,0.82522,0.98646,0.98144,0.99387,0.85788,0.58003,0.27849,0.80154,0.00022879,0.00022879,0.00022879
781,23568.6,0.67549,0.34354,0.82507,0.98627,0.98178,0.99392,0.85787,0.58002,0.27842,0.8015,0.0002278,0.0002278,0.0002278
782,23598.7,0.67726,0.34176,0.82846,0.98613,0.98186,0.99392,0.85796,0.57989,0.27845,0.80149,0.00022681,0.00022681,0.00022681
783,23629,0.68528,0.34727,0.82919,0.98612,0.98191,0.99392,0.85803,0.57985,0.27845,0.80147,0.00022582,0.00022582,0.00022582
784,23659.2,0.66396,0.3385,0.82126,0.98616,0.98192,0.99392,0.85785,0.57972,0.27838,0.80145,0.00022483,0.00022483,0.00022483
785,23689.2,0.6812,0.34633,0.82614,0.98621,0.98193,0.99393,0.85786,0.5796,0.27821,0.80144,0.00022384,0.00022384,0.00022384
786,23719.3,0.68632,0.3456,0.82843,0.98622,0.98185,0.99393,0.85739,0.57972,0.27821,0.80144,0.00022285,0.00022285,0.00022285
787,23749.3,0.67298,0.34063,0.824,0.98632,0.98183,0.99392,0.8576,0.57959,0.2782,0.80142,0.00022186,0.00022186,0.00022186
788,23779.4,0.67724,0.34414,0.82787,0.98625,0.98183,0.99389,0.85765,0.57956,0.27829,0.80139,0.00022087,0.00022087,0.00022087
789,23809.4,0.68009,0.34458,0.82559,0.98636,0.98187,0.99393,0.85785,0.57953,0.27838,0.80137,0.00021988,0.00021988,0.00021988
790,23839.5,0.67235,0.34236,0.82786,0.98647,0.9819,0.99394,0.85797,0.57949,0.27835,0.80137,0.00021889,0.00021889,0.00021889
791,23869.6,0.65587,0.33455,0.8233,0.98616,0.98216,0.99393,0.85787,0.57974,0.27849,0.80136,0.0002179,0.0002179,0.0002179
792,23899.6,0.67001,0.34197,0.82639,0.98618,0.98206,0.99393,0.85765,0.57961,0.27882,0.80136,0.00021691,0.00021691,0.00021691
793,23929.7,0.6742,0.34187,0.82829,0.98615,0.98216,0.99396,0.85809,0.57943,0.2788,0.80131,0.00021592,0.00021592,0.00021592
794,23959.9,0.68157,0.34576,0.82502,0.98639,0.98208,0.99391,0.85835,0.57953,0.27878,0.80131,0.00021493,0.00021493,0.00021493
795,23990.1,0.66705,0.33698,0.82533,0.98623,0.98212,0.99393,0.85815,0.57967,0.2787,0.8013,0.00021394,0.00021394,0.00021394
796,24020.1,0.65697,0.3326,0.82792,0.98621,0.98212,0.99393,0.85818,0.57934,0.27868,0.80127,0.00021295,0.00021295,0.00021295
797,24050.1,0.66862,0.33741,0.82769,0.9867,0.9815,0.99393,0.85832,0.57935,0.2788,0.80124,0.00021196,0.00021196,0.00021196
798,24080.2,0.65958,0.33413,0.82245,0.98667,0.9815,0.99394,0.85851,0.57916,0.27887,0.80124,0.00021097,0.00021097,0.00021097
799,24110.5,0.65783,0.33564,0.82605,0.98691,0.98149,0.99394,0.85876,0.57904,0.27888,0.80123,0.00020998,0.00020998,0.00020998
800,24140.7,0.66072,0.33624,0.8223,0.98705,0.98116,0.99394,0.85848,0.57904,0.27872,0.80119,0.00020899,0.00020899,0.00020899
801,24170.7,0.67193,0.34143,0.8237,0.98708,0.98116,0.99395,0.85865,0.57897,0.27888,0.80116,0.000208,0.000208,0.000208
802,24200.8,0.658,0.33001,0.82632,0.98697,0.98116,0.99397,0.85866,0.57897,0.27869,0.80117,0.00020701,0.00020701,0.00020701
803,24230.8,0.65356,0.33355,0.82502,0.98656,0.98203,0.99397,0.85887,0.57895,0.27876,0.80114,0.00020602,0.00020602,0.00020602
804,24261,0.65148,0.33285,0.82316,0.98703,0.98139,0.994,0.85867,0.57908,0.27875,0.80114,0.00020503,0.00020503,0.00020503
805,24291,0.64786,0.33015,0.82348,0.98698,0.98128,0.99401,0.85863,0.57899,0.27875,0.80112,0.00020404,0.00020404,0.00020404
806,24321.1,0.64814,0.33035,0.82026,0.98721,0.98119,0.99398,0.85914,0.57925,0.2789,0.80113,0.00020305,0.00020305,0.00020305
807,24351.4,0.65924,0.33529,0.82241,0.98721,0.98119,0.99399,0.85892,0.57936,0.27901,0.80115,0.00020206,0.00020206,0.00020206
808,24381.4,0.66702,0.33622,0.82396,0.98719,0.98116,0.99401,0.85881,0.57952,0.27908,0.80115,0.00020107,0.00020107,0.00020107
809,24411.5,0.65042,0.33352,0.82024,0.98723,0.98109,0.99401,0.85895,0.57961,0.27919,0.80116,0.00020008,0.00020008,0.00020008
810,24441.5,0.64921,0.32807,0.82137,0.9869,0.98128,0.99401,0.85886,0.57973,0.27911,0.80119,0.00019909,0.00019909,0.00019909
811,24471.5,0.65186,0.32927,0.82395,0.98732,0.98115,0.99401,0.85885,0.57988,0.27925,0.8012,0.0001981,0.0001981,0.0001981
812,24501.6,0.64793,0.33357,0.82028,0.98682,0.98186,0.99401,0.85851,0.58003,0.27922,0.80122,0.00019711,0.00019711,0.00019711
813,24531.6,0.65557,0.33503,0.81955,0.98682,0.98207,0.99399,0.85853,0.58005,0.27913,0.80118,0.00019612,0.00019612,0.00019612
814,24561.7,0.65328,0.33542,0.82208,0.98682,0.98206,0.99399,0.85853,0.58005,0.2792,0.8012,0.00019513,0.00019513,0.00019513
815,24591.7,0.64811,0.32977,0.82271,0.98686,0.98208,0.994,0.85873,0.58009,0.27925,0.8012,0.00019414,0.00019414,0.00019414
816,24621.7,0.65629,0.33357,0.8264,0.9869,0.98211,0.994,0.8585,0.58022,0.27924,0.80119,0.00019315,0.00019315,0.00019315
817,24651.8,0.65177,0.33059,0.82256,0.98689,0.98242,0.994,0.85855,0.5803,0.27913,0.80121,0.00019216,0.00019216,0.00019216
818,24681.8,0.64462,0.3315,0.82025,0.98683,0.98246,0.994,0.85848,0.58045,0.27916,0.80121,0.00019117,0.00019117,0.00019117
819,24711.9,0.64448,0.32805,0.81938,0.98683,0.98244,0.994,0.85848,0.58059,0.27929,0.80122,0.00019018,0.00019018,0.00019018
820,24741.9,0.64478,0.32719,0.82012,0.98743,0.98095,0.99399,0.85843,0.58071,0.2793,0.80123,0.00018919,0.00018919,0.00018919
821,24771.9,0.64628,0.32756,0.82259,0.98693,0.9815,0.99399,0.85851,0.58087,0.27927,0.80122,0.0001882,0.0001882,0.0001882
822,24802,0.6438,0.32917,0.81812,0.98693,0.98154,0.99399,0.85833,0.58089,0.27946,0.80123,0.00018721,0.00018721,0.00018721
823,24832,0.64238,0.32659,0.82078,0.98704,0.98142,0.99399,0.8583,0.58095,0.27923,0.80122,0.00018622,0.00018622,0.00018622
824,24862.1,0.64184,0.32675,0.82397,0.98705,0.98142,0.994,0.8584,0.58126,0.27943,0.80124,0.00018523,0.00018523,0.00018523
825,24892.1,0.64364,0.32585,0.82394,0.98715,0.98143,0.994,0.85822,0.58137,0.27945,0.80124,0.00018424,0.00018424,0.00018424
826,24922.2,0.65449,0.33137,0.82256,0.98715,0.98191,0.99402,0.85815,0.58143,0.27965,0.80124,0.00018325,0.00018325,0.00018325
827,24952.2,0.61681,0.3186,0.82101,0.98714,0.98137,0.99402,0.85823,0.58154,0.27957,0.80124,0.00018226,0.00018226,0.00018226
828,24982.3,0.64017,0.3272,0.82269,0.98721,0.98161,0.99402,0.85804,0.58171,0.27961,0.80124,0.00018127,0.00018127,0.00018127
829,25012.4,0.62882,0.32191,0.82315,0.98726,0.98162,0.99401,0.8581,0.58198,0.27971,0.80126,0.00018028,0.00018028,0.00018028
830,25042.4,0.63739,0.3246,0.82429,0.98736,0.98145,0.99402,0.85797,0.58219,0.27978,0.80127,0.00017929,0.00017929,0.00017929
831,25072.5,0.63563,0.32572,0.82285,0.98691,0.98179,0.99402,0.85804,0.58224,0.27986,0.80127,0.0001783,0.0001783,0.0001783
832,25102.5,0.6451,0.3258,0.81862,0.98693,0.98179,0.99402,0.85804,0.58238,0.27998,0.80127,0.00017731,0.00017731,0.00017731
833,25132.5,0.6259,0.32005,0.81737,0.98696,0.98191,0.99401,0.85772,0.58262,0.28017,0.80129,0.00017632,0.00017632,0.00017632
834,25162.6,0.63522,0.32584,0.81979,0.98696,0.98191,0.99401,0.85777,0.58278,0.27999,0.80131,0.00017533,0.00017533,0.00017533
835,25192.7,0.63254,0.32275,0.82185,0.98717,0.98162,0.99402,0.8576,0.58308,0.28006,0.80133,0.00017434,0.00017434,0.00017434
836,25222.7,0.63787,0.3269,0.82051,0.98753,0.98126,0.99403,0.85755,0.58325,0.28009,0.80136,0.00017335,0.00017335,0.00017335
837,25252.8,0.62988,0.32209,0.81782,0.9876,0.98126,0.99403,0.85743,0.58329,0.27999,0.80135,0.00017236,0.00017236,0.00017236
838,25282.8,0.62468,0.32244,0.81948,0.98854,0.98075,0.99403,0.85742,0.58349,0.28006,0.80135,0.00017137,0.00017137,0.00017137
839,25312.8,0.64536,0.32761,0.82487,0.98851,0.98075,0.99403,0.85749,0.58342,0.28018,0.80134,0.00017038,0.00017038,0.00017038
840,25342.9,0.63178,0.32198,0.81933,0.98831,0.98089,0.99404,0.85766,0.58335,0.2803,0.80132,0.00016939,0.00016939,0.00016939
841,25372.9,0.62527,0.32033,0.8197,0.98837,0.98077,0.99403,0.85751,0.5835,0.28036,0.80135,0.0001684,0.0001684,0.0001684
842,25402.9,0.63196,0.32301,0.81945,0.98827,0.98073,0.99404,0.85771,0.58356,0.28038,0.80134,0.00016741,0.00016741,0.00016741
843,25433,0.63413,0.32506,0.82058,0.98835,0.9807,0.99404,0.85771,0.58372,0.28032,0.80134,0.00016642,0.00016642,0.00016642
844,25463,0.63069,0.32601,0.81988,0.9883,0.98103,0.99403,0.85762,0.58362,0.28025,0.80133,0.00016543,0.00016543,0.00016543
845,25493.1,0.62724,0.32298,0.82094,0.98822,0.9807,0.99404,0.85747,0.5838,0.28041,0.80133,0.00016444,0.00016444,0.00016444
846,25523.1,0.63363,0.32584,0.82202,0.98832,0.98081,0.99404,0.85742,0.58383,0.28048,0.80132,0.00016345,0.00016345,0.00016345
847,25553.1,0.62923,0.32149,0.81824,0.98817,0.98092,0.99404,0.85739,0.58381,0.28041,0.80132,0.00016246,0.00016246,0.00016246
848,25583.2,0.63099,0.3224,0.81861,0.98833,0.98064,0.99404,0.85746,0.58402,0.28063,0.80131,0.00016147,0.00016147,0.00016147
849,25613.2,0.62129,0.31636,0.81839,0.98823,0.98064,0.99404,0.85739,0.58401,0.28042,0.80132,0.00016048,0.00016048,0.00016048
850,25643.2,0.60903,0.3152,0.81788,0.98819,0.98064,0.99406,0.85739,0.58407,0.28051,0.80132,0.00015949,0.00015949,0.00015949
851,25673.2,0.62295,0.31962,0.82095,0.98815,0.98084,0.99406,0.85736,0.58403,0.2806,0.80131,0.0001585,0.0001585,0.0001585
852,25703.3,0.62368,0.32403,0.81997,0.98813,0.98064,0.99405,0.85731,0.58406,0.28048,0.8013,0.00015751,0.00015751,0.00015751
853,25733.3,0.61268,0.31648,0.8155,0.98798,0.98078,0.99405,0.85702,0.58418,0.28049,0.8013,0.00015652,0.00015652,0.00015652
854,25763.4,0.62089,0.31822,0.8177,0.98795,0.98081,0.99406,0.85713,0.58439,0.2805,0.80134,0.00015553,0.00015553,0.00015553
855,25793.5,0.61976,0.31863,0.81996,0.98792,0.98077,0.99404,0.85696,0.58463,0.28054,0.80132,0.00015454,0.00015454,0.00015454
856,25823.5,0.62172,0.31868,0.81727,0.98782,0.98078,0.99404,0.857,0.58471,0.28068,0.80135,0.00015355,0.00015355,0.00015355
857,25853.5,0.61382,0.31863,0.81667,0.98782,0.98078,0.99405,0.85708,0.58495,0.28063,0.80134,0.00015256,0.00015256,0.00015256
858,25883.6,0.60581,0.31135,0.81454,0.98774,0.9808,0.99406,0.85694,0.58508,0.28064,0.80136,0.00015157,0.00015157,0.00015157
859,25913.6,0.61346,0.31271,0.81957,0.98745,0.98103,0.99406,0.85706,0.5854,0.28063,0.80139,0.00015058,0.00015058,0.00015058
860,25943.6,0.61184,0.31732,0.81811,0.98782,0.98089,0.99406,0.85713,0.58548,0.2807,0.80139,0.00014959,0.00014959,0.00014959
861,25973.7,0.61476,0.31554,0.81653,0.98772,0.98079,0.99406,0.85709,0.58567,0.28079,0.80139,0.0001486,0.0001486,0.0001486
862,26003.7,0.61474,0.31319,0.81756,0.98783,0.98077,0.99406,0.85719,0.58578,0.28087,0.8014,0.00014761,0.00014761,0.00014761
863,26033.8,0.60816,0.3153,0.81535,0.98782,0.98102,0.99407,0.85709,0.5858,0.28092,0.80142,0.00014662,0.00014662,0.00014662
864,26063.9,0.60111,0.31024,0.81631,0.98788,0.98102,0.99408,0.85702,0.58588,0.28088,0.80142,0.00014563,0.00014563,0.00014563
865,26093.9,0.60881,0.31346,0.81806,0.98782,0.98105,0.99411,0.85698,0.58598,0.28093,0.80143,0.00014464,0.00014464,0.00014464
866,26124,0.60978,0.31306,0.81346,0.98741,0.98099,0.9941,0.85702,0.58612,0.28104,0.80144,0.00014365,0.00014365,0.00014365
867,26154.1,0.60593,0.30979,0.81771,0.98751,0.98133,0.99409,0.85701,0.58631,0.28089,0.80146,0.00014266,0.00014266,0.00014266
868,26184.1,0.6211,0.31765,0.81714,0.98741,0.98143,0.99409,0.85662,0.58635,0.28091,0.80146,0.00014167,0.00014167,0.00014167
869,26214.2,0.59194,0.30916,0.81255,0.9875,0.98137,0.99411,0.85689,0.58651,0.2809,0.80145,0.00014068,0.00014068,0.00014068
870,26244.3,0.59307,0.31069,0.81604,0.98762,0.98152,0.9941,0.85667,0.58659,0.28105,0.80148,0.00013969,0.00013969,0.00013969
871,26274.3,0.60274,0.3097,0.81216,0.98751,0.98158,0.99409,0.85683,0.5866,0.28095,0.8015,0.0001387,0.0001387,0.0001387
872,26304.4,0.60989,0.3136,0.81956,0.98751,0.98162,0.9941,0.85674,0.58674,0.28101,0.80148,0.00013771,0.00013771,0.00013771
873,26334.4,0.60537,0.31204,0.81699,0.98761,0.98158,0.99409,0.85647,0.5867,0.28107,0.80149,0.00013672,0.00013672,0.00013672
874,26364.5,0.60054,0.31035,0.81579,0.98741,0.98162,0.9941,0.85661,0.58679,0.28113,0.80148,0.00013573,0.00013573,0.00013573
875,26394.5,0.60149,0.31002,0.8175,0.98761,0.9816,0.9941,0.85649,0.58659,0.28107,0.80147,0.00013474,0.00013474,0.00013474
876,26424.5,0.60916,0.31592,0.81785,0.98771,0.98158,0.9941,0.85651,0.58675,0.28139,0.80147,0.00013375,0.00013375,0.00013375
877,26454.5,0.60168,0.3117,0.81576,0.9875,0.98154,0.9941,0.85641,0.58689,0.28135,0.80147,0.00013276,0.00013276,0.00013276
878,26484.6,0.58984,0.31044,0.81623,0.98761,0.98162,0.9941,0.85655,0.58681,0.28129,0.80146,0.00013177,0.00013177,0.00013177
879,26514.6,0.59221,0.30531,0.813,0.98721,0.98167,0.9941,0.85648,0.58683,0.28128,0.80144,0.00013078,0.00013078,0.00013078
880,26544.7,0.59446,0.30551,0.81565,0.98731,0.98156,0.99409,0.85639,0.58694,0.28122,0.80145,0.00012979,0.00012979,0.00012979
881,26574.7,0.59608,0.30913,0.81845,0.98731,0.98156,0.9941,0.85668,0.58699,0.28134,0.80145,0.0001288,0.0001288,0.0001288
882,26604.8,0.59265,0.30473,0.81573,0.98754,0.98154,0.9941,0.85662,0.58697,0.28146,0.80142,0.00012781,0.00012781,0.00012781
883,26634.8,0.60355,0.31119,0.81869,0.98741,0.98177,0.99411,0.85656,0.58695,0.28133,0.80143,0.00012682,0.00012682,0.00012682
884,26664.9,0.59259,0.30515,0.81467,0.98753,0.98162,0.9941,0.85668,0.58715,0.28146,0.80143,0.00012583,0.00012583,0.00012583
885,26694.9,0.59447,0.30627,0.81505,0.98721,0.9817,0.9941,0.85669,0.58711,0.28145,0.80145,0.00012484,0.00012484,0.00012484
886,26725,0.60428,0.31298,0.81572,0.98731,0.9817,0.9941,0.85669,0.58716,0.28161,0.80139,0.00012385,0.00012385,0.00012385
887,26755,0.60126,0.30524,0.81676,0.98741,0.98173,0.9941,0.85661,0.5869,0.28155,0.80136,0.00012286,0.00012286,0.00012286
888,26785.1,0.58582,0.30224,0.81224,0.98599,0.98236,0.9941,0.85643,0.58692,0.28151,0.80135,0.00012187,0.00012187,0.00012187
889,26815.1,0.58611,0.30203,0.81344,0.98615,0.98234,0.9941,0.85656,0.58688,0.2817,0.80135,0.00012088,0.00012088,0.00012088
890,26845.2,0.58381,0.30317,0.81198,0.9872,0.98175,0.9941,0.85616,0.58683,0.28161,0.80134,0.00011989,0.00011989,0.00011989
891,26875.3,0.57919,0.3004,0.81453,0.98708,0.9819,0.9941,0.85638,0.58683,0.28172,0.80131,0.0001189,0.0001189,0.0001189
892,26905.3,0.58192,0.30287,0.81115,0.98721,0.98173,0.9941,0.85642,0.58691,0.28155,0.80129,0.00011791,0.00011791,0.00011791
893,26935.3,0.58377,0.30271,0.80884,0.98706,0.98192,0.99411,0.85657,0.58674,0.28169,0.80128,0.00011692,0.00011692,0.00011692
894,26965.4,0.58283,0.30209,0.81203,0.9873,0.98177,0.99411,0.85669,0.58661,0.28166,0.80127,0.00011593,0.00011593,0.00011593
895,26995.4,0.59135,0.30895,0.81438,0.98604,0.98254,0.99411,0.85658,0.58653,0.2815,0.80126,0.00011494,0.00011494,0.00011494
896,27025.5,0.58102,0.29991,0.81127,0.98599,0.9824,0.99411,0.85645,0.58652,0.28155,0.80127,0.00011395,0.00011395,0.00011395
897,27055.6,0.58514,0.30464,0.81359,0.98613,0.98222,0.99411,0.85659,0.58648,0.28151,0.80124,0.00011296,0.00011296,0.00011296
898,27085.6,0.5841,0.30036,0.8112,0.98607,0.98235,0.99412,0.8566,0.58657,0.28156,0.80122,0.00011197,0.00011197,0.00011197
899,27115.7,0.57948,0.30222,0.8163,0.9861,0.98222,0.99411,0.85669,0.58665,0.28156,0.80121,0.00011098,0.00011098,0.00011098
900,27145.7,0.58343,0.30242,0.81362,0.98618,0.98233,0.99411,0.85661,0.58658,0.28135,0.8012,0.00010999,0.00010999,0.00010999
901,27175.8,0.57648,0.29969,0.81272,0.9864,0.98244,0.99411,0.85633,0.58669,0.28159,0.80119,0.000109,0.000109,0.000109
902,27205.9,0.57639,0.30269,0.81438,0.98678,0.98236,0.99412,0.85659,0.58657,0.28164,0.8012,0.00010801,0.00010801,0.00010801
903,27235.9,0.58287,0.30328,0.81248,0.98666,0.98244,0.99412,0.85671,0.58661,0.28159,0.80118,0.00010702,0.00010702,0.00010702
904,27265.9,0.58169,0.30281,0.81287,0.98671,0.98245,0.99412,0.85663,0.58653,0.28166,0.80116,0.00010603,0.00010603,0.00010603
905,27295.9,0.57837,0.29926,0.81213,0.98673,0.98244,0.99413,0.8566,0.58658,0.28165,0.80115,0.00010504,0.00010504,0.00010504
906,27326,0.57175,0.3,0.81385,0.98658,0.98254,0.99412,0.85658,0.58643,0.28142,0.80111,0.00010405,0.00010405,0.00010405
